OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,State,ZipCode,Neighborhood,LargestPropertyUseType,YearsENERGYSTARCertified,NumberofBuildings,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,BuildingAge,TotalUseTypeNumber,GFABuildingRate,GFAParkingRate,GFAPerBuilding,GFAPerFloor,harvesine_distance
26849,2016,NonResidential,Retail Store,C & T BLDG,650 S JACKSON STREET,WA,98104.0,DOWNTOWN,Retail Store,,1.0,2.0,24550.0,100.0,579360.65625,0.0,82753.5,110491.0,6.445,99,2,1.0,0.0,24550.0,12275.0,12357.637045408022
26883,2016,NonResidential,Other,Washington Hall,153 14th Avenue,WA,98122.0,CENTRAL,Social/Meeting Hall,,1.0,3.0,25864.0,,842628.6565,0.0,267309.5,575321.0,32.42,108,2,1.0,0.0,25864.0,8621.333,12356.786224781608
26905,2016,NonResidential,Other,Kappa Alpha Theta,4521 17th Ave NE,WA,98105.0,NORTHEAST,Other - Lodging/Residential,,1.0,3.0,20686.0,,1173318.5,0.0,466430.0,706898.0,40.795,92,1,1.0,0.0,20686.0,6895.333,12353.693247904026
26906,2016,NonResidential,Residence Hall,4503,4503 17th Ave NE,WA,98105.0,NORTHEAST,Residence Hall/Dormitory,,1.0,3.0,22124.0,78.5,662317.0,0.0,662331.0,0.0,4.62,87,1,1.0,0.0,22124.0,7374.667,12353.70971347676
26909,2016,NonResidential,Residence Hall,Chi Omega Fraternity of Washington,4549 18th Ave. NE,WA,98105.0,NORTHEAST,Residence Hall/Dormitory,,1.0,3.0,27487.0,84.0,1551998.4375,0.0,415402.5,1136604.5,63.260000000000005,90,1,1.0,0.0,27487.0,9162.333,12353.555984005545
26911,2016,NonResidential,Residence Hall,Sigma Chi Fraternity,4505 18th Ave NE,WA,98105.0,NORTHEAST,Residence Hall/Dormitory,,1.0,4.0,23616.0,52.0,1758660.625,0.0,742214.0,1016461.5,59.16,90,1,1.0,0.0,23616.0,5904.0,12353.62230635441
26922,2016,NonResidential,Residence Hall,Upstairs Downstairs Apartments,4538 18th AVE NE,WA,98105.0,NORTHEAST,Residence Hall/Dormitory,,1.0,3.0,33448.0,77.5,984375.75,0.0,984395.5,0.0,6.859999999999999,40,1,1.0,0.0,33448.0,11149.333,12353.537935892638
26924,2016,Nonresidential COS,Mixed Use Property,Yesler Community Center,917 E Yesler Way,WA,98122.0,EAST,Other - Recreation,,0.5,2.0,29508.0,,2031222.5,0.0,738688.0,1292549.0,73.79499999999999,11,6,0.75871,0.24129,59016.0,14754.0,12357.20701387756
26930,2016,NonResidential,Senior Care Community,Seattle Keiro,1601 E. Yesler Way,WA,98122.0,CENTRAL,Senior Care Community,,1.0,2.0,74840.0,48.0,8355639.25,0.0,4076317.5,4279405.5,255.695,29,1,1.0,0.0,74840.0,37420.0,12356.606405132981
26933,2016,Nonresidential COS,Other,Langston Hughes Performing Arts Center,104 17th Ave South,WA,98144.0,CENTRAL,Performing Arts,,1.0,3.0,20992.0,,2235208.5,0.0,555979.5,1679240.0,93.06,103,3,1.0,0.0,20992.0,6997.333,12356.606405132981
26939,2016,NonResidential,K-12 School,First Place,172 20th Ave,WA,98122.0,CENTRAL,K-12 School,,1.0,2.0,22344.0,44.5,1454463.875,0.0,532748.0,921726.5,52.665,91,1,1.0,0.0,22344.0,11172.0,12356.184190267328
26956,2016,NonResidential,University,Kerry Hall,710 E. Roy St.,WA,98121.0,EAST,College/University,,1.0,3.0,31900.0,,2449938.5,0.0,789831.5,1660124.0,93.67500000000001,95,1,1.0,0.0,31900.0,10633.333,12356.302806313019
26961,2016,Nonresidential COS,Other,Loyal Heights Community Center,2101 NW 77th St,WA,98117.0,BALLARD,Other - Recreation,,1.0,2.0,29417.0,,1527583.0625,0.0,662148.0,865448.5,50.58,66,4,1.0,0.0,29417.0,14708.5,12357.539066873238
26973,2016,NonResidential,Mixed Use Property,New Central,657 South Weller Street,WA,98104.0,DOWNTOWN,Office,,1.0,3.0,49299.0,,4984781.75,0.0,1331862.5,1949920.0,112.845,107,3,1.0,0.0,49299.0,16433.0,12357.743155625842
26986,2016,NonResidential,Supermarket / Grocery Store,Admiral,2320 42nd Ave SW,WA,98116.0,SOUTHWEST,Supermarket/Grocery Store,,1.0,1.0,31841.0,,12672748.0,0.0,6227016.5,6445857.5,385.75,19,2,1.0,0.0,31841.0,31841.0,12362.529615413232
26994,2016,NonResidential,Mixed Use Property,Arboretum Court 2,3130 E Madison St,WA,98122.0,EAST,Parking,,1.0,2.0,21036.0,,2682956.25,0.0,1371425.5,1311557.5,79.22,28,5,1.0,0.0,21036.0,10518.0,12354.084483972032
26997,2016,NonResidential,Mixed Use Property,Trader Joes/AAA,4555 Roosevelt Way NE,WA,98105.0,NORTHEAST,Parking,,1.0,2.0,32928.0,10.0,5536391.5,0.0,5536503.5,0.0,38.595,17,4,1.0,0.0,32928.0,16464.0,12354.198297878951
27013,2016,NonResidential,Warehouse,Northwest Wholesale Florists,525 S Front Street,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,44476.0,33.5,1272688.75,0.0,969272.0,303437.5,22.869999999999997,56,1,1.0,0.0,44476.0,44476.0,12360.269667632527
27016,2016,NonResidential,Small- and Mid-Sized Office,"Pacific Georgetown Center, LLC",6363 7th Ave S.,WA,98108.0,GREATER DUWAMISH,Office,,1.0,1.0,35017.0,61.0,1356942.625,0.0,968754.0,388209.5,27.369999999999997,47,3,1.0,0.0,35017.0,35017.0,12360.248374561113
27020,2016,NonResidential,Residence Hall,Alpha Delta Pi Chapter House,1805 NE 47th,WA,98177.0,NORTHEAST,Residence Hall/Dormitory,,1.0,3.0,29084.0,67.5,1604725.8125,0.0,548194.0,1056543.0,59.935,66,1,1.0,0.0,29084.0,9694.667,12353.529900255355
27080,2016,NonResidential,Worship Facility,Japanese Presbyterian Church,1801 24th Avenue South,WA,98144.0,SOUTHEAST,Worship Facility,,1.0,2.0,22952.0,98.0,466429.34375,0.0,128307.0,338125.5,18.85,53,2,1.0,0.0,22952.0,11476.0,12356.691480498208
27117,2016,NonResidential,Warehouse,N W WAREHOUSE,6540 5TH PL S,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,21040.0,40.5,598339.5625,0.0,280081.5,318264.5,18.86,40,1,1.0,0.0,21040.0,21040.0,12360.370981083535
27122,2016,NonResidential,Warehouse,Cedar Heights,6535 5th Place South,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,2.0,28032.0,56.5,1188902.5,0.0,502033.5,686879.0,39.980000000000004,65,1,1.0,0.0,28032.0,14016.0,12360.396007583106
27131,2016,NonResidential,Distribution Center,Pacific Rubber Inc,6720 E Marginal Way S,WA,98108.0,GREATER DUWAMISH,Distribution Center,,1.0,1.0,25620.0,82.5,506847.59375,0.0,192029.0,314822.5,18.055,42,1,1.0,0.0,25620.0,25620.0,12360.493459775262
27141,2016,NonResidential,Warehouse,(ID27141) TSUE CHONG BUILDING,800 S Weller St,WA,98144.0,DOWNTOWN,Non-Refrigerated Warehouse,,1.0,3.0,33238.0,12.5,1700804.5,0.0,1700841.0,0.0,11.855,24,1,1.0,0.0,33238.0,11079.333,12357.543208619883
27142,2016,NonResidential,K-12 School,St. James Cathedral Place,803 Terry,WA,98104.0,EAST,K-12 School,,1.0,4.0,27800.0,8.0,1184243.375,0.0,523673.5,660580.5,38.730000000000004,104,1,1.0,0.0,27800.0,6950.0,12357.305994195725
27145,2016,NonResidential,Large Office,719 2nd Ave (Millennium Tower),719 2nd Ave,WA,98104.0,DOWNTOWN,Office,20172016,1.0,6.0,706176.0,80.0,13263674.5,0.0,13263948.0,0.0,92.47,16,3,0.91728,0.08272,706176.0,117696.0,12358.076190979842
27162,2016,NonResidential,Supermarket / Grocery Store,West Seattle Thriftway,4201 SW MORGAN ST,WA,98136.0,SOUTHWEST,Supermarket/Grocery Store,,1.0,1.0,33706.0,23.0,8722876.5,0.0,5539145.0,3183847.0,207.71,18,1,1.0,0.0,33706.0,33706.0,12364.404609749134
27184,2016,NonResidential,Mixed Use Property,property #10,1050 w nickerson/1050 w Ewing st.,WA,98119.0,MAGNOLIA / QUEEN ANNE,Non-Refrigerated Warehouse,,1.0,2.0,37600.0,,1672974.25,0.0,443915.5,1229066.5,68.37,55,3,1.0,0.0,37600.0,18800.0,12358.165929158047
27205,2016,SPS-District K-12,K-12 School,Viewlands Elementary,10525 3rd Ave. N.W.,WA,98177.0,NORTHWEST,K-12 School,2016,1.0,1.0,42128.0,90.0,1702158.25,0.0,877891.0,824285.0,49.894999999999996,62,1,1.0,0.0,42128.0,42128.0,12355.084568521077
27244,2016,NonResidential,Other,Knights of Columbus,722 E Union St,WA,98122.0,EAST,Other,,1.0,3.0,33708.0,,770054.0,152496.20315000002,576688.5,40882.0,17.965,104,1,1.0,0.0,33708.0,11236.0,12356.84795852698
27303,2016,NonResidential,Other,EMERSON,1249 NE 145TH ST,WA,98155.0,North,Other,,1.0,2.0,47237.0,,6009009.0,0.0,6009134.5,0.0,41.89,68,1,1.0,0.0,47237.0,23618.5,12350.561798238157
27378,2016,NonResidential,Supermarket / Grocery Store,Safeway 1550 - Roosevelt Way,7300 Roosevelt Way NE,WA,98115.0,NORTHEAST,Supermarket/Grocery Store,,1.0,1.0,76585.0,17.0,13962847.5,0.0,8311598.0,5651425.0,358.085,19,2,0.49618,0.50382,76585.0,76585.0,12353.198645478518
27381,2016,NonResidential,Worship Facility,Cross & Crown Church,4554 12th Ave NE,WA,98105.0,NORTHEAST,Worship Facility,,1.0,3.0,26373.0,84.5,741056.5,0.0,252249.5,488811.5,27.72,78,1,1.0,0.0,26373.0,8791.0,12353.9812347951
27389,2016,NonResidential,Small- and Mid-Sized Office,Leschi Lakecenter,120 Lakeside,WA,98122.0,CENTRAL,Office,,6.0,2.0,75868.0,,3340587.375,0.0,3340651.5,0.0,23.29,60,4,1.0,0.0,12644.667,37934.0,12354.800433273651
27406,2016,NonResidential,Mixed Use Property,The GreenLind Building,340 15th Ave E,WA,98112.0,EAST,Other - Entertainment/Public Assembly,,1.0,2.0,21656.0,,1724115.625,0.0,735541.5,988589.5,57.629999999999995,69,5,1.0,0.0,21656.0,10828.0,12355.7524763804
27455,2016,Nonresidential COS,Distribution Center,The Seattle Public Library - Queen Anne Storage Facility,1529 Fourth Ave W,WA,98119.0,MAGNOLIA / QUEEN ANNE,Distribution Center,,1.0,3.0,23040.0,,472741.5,0.0,472752.0,0.0,3.295,95,1,1.0,0.0,23040.0,7680.0,12358.64046442762
27456,2016,NonResidential,Other,ATWATER,1503 3RD AVE W,WA,98119.0,MAGNOLIA / QUEEN ANNE,Other,,1.0,2.0,36771.0,,5473098.75,0.0,5473212.5,0.0,38.155,60,1,1.0,0.0,36771.0,18385.5,12358.552195123119
27482,2016,NonResidential,Warehouse,8000 5th Ave S,8000 5th Ave s,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,24024.0,,366844.29689999996,0.0,366851.5,0.0,2.56,39,2,1.0,0.0,24024.0,24024.0,12361.066131053754
27488,2016,NonResidential,Warehouse,West Coast Wire Rope & Rigging Inc,7777 7th Ave South,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,42420.0,37.0,885588.09375,0.0,479357.5,406240.0,24.915,63,3,1.0,0.0,42420.0,42420.0,12360.82225471974
27494,2016,NonResidential,Distribution Center,Pacific Western Agencies,7700 2nd Ave S,WA,98108.0,GREATER DUWAMISH,Distribution Center,,1.0,1.0,36982.0,,356838.40625,0.0,268428.5,88415.0,6.57,37,2,1.0,0.0,36982.0,36982.0,12361.126572244224
27504,2016,NonResidential,Warehouse,WHECO,7417 4TH AVE S,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,2.0,23400.0,,444610.95314999996,0.0,444620.0,0.0,3.1,52,3,1.0,0.0,23400.0,11700.0,12360.924474732214
27532,2016,NonResidential,Other,Color Craft Building,621 2nd Ave N,WA,98109.0,MAGNOLIA / QUEEN ANNE,Other,,1.0,2.0,30720.0,,1770546.625,0.0,477554.5,1293001.5,72.0,68,3,1.0,0.0,30720.0,15360.0,12358.354978633906
27553,2016,NonResidential,Warehouse,DAE II,676 S Industrial Way,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,23232.0,,151171.5,0.0,151175.0,0.0,1.055,44,1,1.0,0.0,23232.0,23232.0,12359.175314147218
27554,2016,NonResidential,Warehouse,L&W Food Corporation,651 S. Industrial Way,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,35046.0,100.0,1046709.5625,0.0,829425.0,217301.5,17.325,42,1,1.0,0.0,35046.0,35046.0,12359.261321127917
27561,2016,NonResidential,Refrigerated Warehouse,OVERSEA CASING CO.,601 S NEVADA ST,WA,98108.0,GREATER DUWAMISH,Refrigerated Warehouse,,1.0,1.0,25577.0,,937868.34375,0.0,759606.5,178278.0,14.765,55,3,1.0,0.0,25577.0,25577.0,12359.37322538986
27562,2016,NonResidential,Warehouse,MVI 7th Avenue,4329 7th Ave S,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,43380.0,87.0,417781.0,0.0,417789.5,0.0,2.91,42,1,1.0,0.0,43380.0,43380.0,12359.288977796408
27567,2016,NonResidential,Small- and Mid-Sized Office,4010 Associates,4010 Stone Way North,WA,98020.0,LAKE UNION,Office,,1.0,3.0,20410.0,13.5,2367241.625,0.0,1365482.5,1001786.0,62.725,21,1,1.0,0.0,20410.0,6803.333,12356.161129223194
27587,2016,NonResidential,Small- and Mid-Sized Office,Meridian Center Building,10303 Meridian Ave N,WA,98133.0,NORTHWEST,Office,,1.0,3.0,24696.0,87.0,621245.8125,0.0,621258.0,0.0,4.33,33,2,0.7449,0.2551,24696.0,8232.0,12353.379445200038
27598,2016,NonResidential,Worship Facility,St. Andrew Kim,11700 1st Ave. NE,WA,98125.0,NORTHWEST,Worship Facility,,1.0,1.0,24955.0,44.5,660228.0,0.0,315271.0,344963.5,20.520000000000003,14,1,1.0,0.0,24955.0,24955.0,12352.440072033794
27668,2016,NonResidential,Other,Bailey Boushay House,2720 East Madison,WA,98112.0,Central,Other/Specialty Hospital,,1.0,3.0,34074.0,,6385973.0,0.0,3552041.5,2834003.5,175.27499999999998,25,1,1.0,0.0,34074.0,11358.0,12354.616193283215
27673,2016,NonResidential,Hotel,Hotel1000,1000 1st Ave.,WA,98104.0,DOWNTOWN,Hotel,,0.5,10.0,392552.0,18.5,18875939.0,0.0,11262793.0,7613386.0,482.86,10,2,0.94338,0.05662,785104.0,39255.2,12358.144350429331
27703,2016,NonResidential,Worship Facility,(ID27703) International Full Gospel Fellowship,12345 8TH AVE NE,WA,98125.0,North,Worship Facility,,1.0,2.0,76475.0,,1691617.3125,0.0,603586.5,1088044.5,61.989999999999995,55,2,1.0,0.0,76475.0,38237.5,12351.760951760281
27704,2016,NonResidential,K-12 School,Seattle Jewish Community School,12351 8th Ave NE,WA,98125.0,North,K-12 School,,1.0,2.0,32961.0,71.5,1709111.5,0.0,620283.0,1088845.0,62.15,28,1,1.0,0.0,32961.0,16480.5,12351.788312142471
27721,2016,Nonresidential COS,Other,The Seattle Public Library - Greenwood Branch,8016 Greenwood Ave N,WA,98103.0,NORTHWEST,Library,,1.0,1.0,27376.0,,1101596.0625,0.0,669962.0,431648.0,27.595,12,2,0.46778,0.53222,27376.0,27376.0,12355.53789750875
27799,2016,Campus,K-12 School,The Bush School - Lower / Middle School,3400 East Harrison Street,WA,98112.0,CENTRAL,K-12 School,,1.0,1.0,109794.0,93.5,2745919.625,0.0,721132.0,2024790.5,112.565,66,1,1.0,0.0,109794.0,109794.0,12354.09079827811
27816,2016,NonResidential,Other,Son Shone Inn,1808 18th Ave,WA,98122.0,Central,Other - Lodging/Residential,,1.0,3.0,25200.0,,1177196.125,0.0,288513.5,888688.5,49.205,105,1,1.0,0.0,25200.0,8400.0,12355.660160168663
27821,2016,NonResidential,Supermarket / Grocery Store,70500866 -- Northgate,11100 Roosevelt Way NE,WA,98125.0,North,Supermarket/Grocery Store,,1.0,1.0,44755.0,45.5,12049238.0,0.0,6596169.0,5453219.0,335.605,20,1,1.0,0.0,44755.0,44755.0,12351.936774675749
27825,2016,NonResidential,Other,AKER'S VOLKS-PORSCHE REPAIR (ID27825),1414 BROADWAY,WA,98122.0,EAST,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,1.0,2.0,22320.0,,203027.45315000002,0.0,134777.5,68252.5,4.5649999999999995,109,4,1.0,0.0,22320.0,11160.0,12356.68144622373
27828,2016,NonResidential,Mixed Use Property,905 E Pike St,905 E Pike St,WA,98122.0,EAST,Office,,1.0,3.0,24000.0,,975075.75,0.0,920290.5,54805.0,9.33,104,3,1.0,0.0,24000.0,8000.0,12356.657345076861
27830,2016,NonResidential,Small- and Mid-Sized Office,ELYSIAN BREWING CO & OFFICES,1221 E Pike St.,WA,98122.0,EAST,Office,,1.0,3.0,23422.0,64.5,2699974.5,0.0,344656.0,2355325.5,127.495,96,1,1.0,0.0,23422.0,7807.333,12356.353728424818
27833,2016,NonResidential,Other,Sound Mental Health,1600 East Olive St,WA,98122.0,EAST,Urgent Care/Clinic/Other Outpatient,,3.0,2.0,38879.0,,3354796.375,0.0,3247640.5,107222.5,28.335,41,1,0.70863,0.29137,12959.667,19439.5,12355.896857591231
27838,2016,NonResidential,Mixed Use Property,Madison Crossing,1600 E. Madison St.,WA,98122.0,EAST,Multifamily Housing,,1.0,5.0,53034.0,93.5,3345732.0,0.0,2092558.5,1253217.0,81.14500000000001,18,3,0.72423,0.27577,53034.0,10606.8,12355.944504530571
27869,2016,NonResidential,Warehouse,Auto Accessories Inc.,1520 13th Ave,WA,98112.0,EAST,Non-Refrigerated Warehouse,,1.0,2.0,23040.0,98.5,81267.89843999999,0.0,74461.5,6808.0,0.88,96,1,1.0,0.0,23040.0,11520.0,12356.276314930055
27874,2016,NonResidential,Warehouse,20172- Seattle / Capitol,1515 13th Ave,WA,98122.0,EAST,Non-Refrigerated Warehouse,,1.0,2.0,61880.0,67.5,583622.75,0.0,583634.5,0.0,4.065,58,1,1.0,0.0,61880.0,30940.0,12356.322709810323
27882,2016,NonResidential,Small- and Mid-Sized Office,900 E Pine St,900 E Pine St,WA,98122.0,EAST,Office,,1.0,2.0,27938.0,96.0,1103812.6565,0.0,1100955.5,2881.5,7.83,91,2,1.0,0.0,27938.0,13969.0,12356.588706266699
27891,2016,NonResidential,Other,University VW,4724 Roosevelt Way NE,WA,98105.0,NORTHEAST,Other - Services,,1.0,2.0,21600.0,,1677271.5,0.0,1677307.0,0.0,11.695,92,2,1.0,0.0,21600.0,10800.0,12354.088296843116
27892,2016,Nonresidential COS,Other,Fire Station 17,1020 NE 50th Ave,WA,98105.0,NORTHEAST,Other,,1.0,3.0,27908.0,,1892396.8125,0.0,945525.0,946891.5,56.885,87,1,1.0,0.0,27908.0,9302.667,12353.991751998758
27901,2016,Campus,K-12 School,The Bush School - Upper School,408 Lake Washington Blvd E,WA,98112.0,CENTRAL,K-12 School,,1.0,2.0,30562.0,70.0,1592650.6875,0.0,650896.0,941767.5,54.555,16,1,1.0,0.0,30562.0,15281.0,12354.09079827811
27903,2016,NonResidential,Retail Store,(ID27903) PACIFIC RIM CENTER,900 S JACKSON ST,WA,98104.0,DOWNTOWN,Retail Store,,1.0,3.0,54969.0,71.5,3525548.625,0.0,3179402.0,346207.5,40.55,16,1,1.0,0.0,54969.0,18323.0,12357.334015825021
27922,2016,NonResidential,K-12 School,Seattle Temple,1511 E. Pike Street,WA,98122.0,CENTRAL,K-12 School,,1.0,2.0,36825.0,,1789954.375,0.0,931431.5,858542.5,52.09,65,4,1.0,0.0,36825.0,18412.5,12356.124599689068
27928,2016,NonResidential,Small- and Mid-Sized Office,Jewish Family Service,1601 16th Ave,WA,98122.0,EAST,Office,,1.0,3.0,25834.0,71.0,2162532.8125,0.0,1240534.0,922024.5,57.620000000000005,58,1,1.0,0.0,25834.0,8611.333,12356.01414410058
27947,2016,NonResidential,Worship Facility,ST MARKS CATHEDRAL,1245 10th Avenue East,WA,98102.0,EAST,Worship Facility,,1.0,1.0,37700.0,39.5,3333618.25,0.0,780203.0,2553432.5,141.055,87,1,1.0,0.0,37700.0,37700.0,12355.870929439969
27969,2016,NonResidential,Mixed Use Property,1700 Madison Apts. Bldg. 2,1700 E Madison St,WA,98122.0,Central,Multifamily Housing,,1.0,6.0,97229.0,100.0,992165.844,0.0,992185.5,0.0,6.915,12,3,0.82015,0.17985,97229.0,16204.833,12355.830126635674
27982,2016,NonResidential,Small- and Mid-Sized Office,9620 Stone Ave N,9620 Stone Ave N,WA,98103.0,NORTHWEST,Office,,1.0,3.0,25111.0,79.0,903903.34375,0.0,546592.5,357322.5,22.785,34,3,1.0,0.0,25111.0,8370.333,12354.092268632965
28019,2016,NonResidential,Worship Facility,Our Lady of Fatima Church & Rectory,3218 W. Barrett St.,WA,98199.0,MAGNOLIA / QUEEN ANNE,Worship Facility,,1.0,2.0,31805.0,12.5,1574417.5,0.0,392333.0,1182092.5,65.515,63,1,1.0,0.0,31805.0,15902.5,12360.475701027402
28020,2016,NonResidential,K-12 School,Our Lady of Fatima School & Gym,3301 W. Dravus St.,WA,98199.0,MAGNOLIA / QUEEN ANNE,K-12 School,,1.0,1.0,20811.0,88.5,1232989.25,0.0,513899.0,719101.0,41.775,63,1,1.0,0.0,20811.0,20811.0,12360.475701027402
28025,2016,Nonresidential COS,Warehouse,CSC Meter Shop (G),1010 8th Ave S,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,2.0,22058.0,1.0,1870701.875,0.0,811205.5,1059512.0,61.925000000000004,49,2,1.0,0.0,22058.0,11029.0,12357.717569277307
28029,2016,NonResidential,Refrigerated Warehouse,Plymouth Poultry,4500 7th Ave S,WA,98108.0,GREATER DUWAMISH,Refrigerated Warehouse,,1.0,1.0,22890.0,,9747574.0,0.0,8729789.5,1017961.0,114.92500000000001,46,2,1.0,0.0,22890.0,22890.0,12359.292088026537
28030,2016,NonResidential,Other,Sunny Arms,707 S. Snoqualmie St.,WA,98112.0,GREATER DUWAMISH,Other,,1.0,5.0,36000.0,,1113666.875,0.0,362098.5,751576.5,42.44,109,1,1.0,0.0,36000.0,7200.0,12359.34415656153
28033,2016,NonResidential,Distribution Center,"Park Manor, LLC",601-619 S. Snoqualmie Street,WA,98108.0,GREATER DUWAMISH,Distribution Center,,1.0,1.0,28320.0,15.5,3026973.25,0.0,2226104.0,800891.0,58.05499999999999,45,2,1.0,0.0,28320.0,28320.0,12359.505386865761
28053,2016,NonResidential,Worship Facility,(ID28053)CONGREGATION BETH SHALOM,6800 35TH AVE NE,WA,98115.0,NORTHEAST,Worship Facility,,1.0,1.0,29079.0,79.5,858656.84375,0.0,492567.0,366100.0,22.88,61,1,1.0,0.0,29079.0,29079.0,12351.571960571575
28066,2016,NonResidential,Small- and Mid-Sized Office,Madison Park,4020 East Madison,WA,98112.0,EAST,Office,,1.0,3.0,28848.0,81.5,732953.75,0.0,732968.5,0.0,5.11,34,2,0.66667,0.33333,28848.0,9616.0,12352.994478109918
28081,2016,NonResidential,Small- and Mid-Sized Office,Brown Bear Car Wash,3977 Leary Way NW,WA,98107.0,Ballard,Office,,1.0,2.0,20535.0,6.5,1906233.5,0.0,1268773.0,637486.5,42.705,28,2,1.0,0.0,20535.0,10267.5,12357.511911532798
28086,2016,NonResidential,Laboratory,Environmental Laboratory,322 W Ewing Street,WA,98119.0,MAGNOLIA / QUEEN ANNE,Laboratory,,1.0,2.0,43025.0,,9695309.5,0.0,5431364.5,4264061.0,264.325,31,2,1.0,0.0,43025.0,21512.5,12357.64288727365
28476,2016,NonResidential,Warehouse,NWCP-SEA Mayn Bldg,6100 6th Ave S,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,30800.0,59.5,534588.0,0.0,534600.0,0.0,3.7300000000000004,51,1,1.0,0.0,30800.0,30800.0,12360.096568887833
29170,2016,NonResidential,Mixed Use Property,Chief Seattle Club/Monterey Lofts,410 2nd Avenue Extenstion South,WA,98104.0,EAST,Multifamily Housing,,1.0,3.0,22168.0,,1737008.125,0.0,956220.0,780807.5,48.135,116,2,1.0,0.0,22168.0,7389.333,12358.116551068733
29214,2016,NonResidential,Warehouse,1001-1005 6th Ave. S,1005 6th Avenue S,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,37400.0,76.0,900575.34375,0.0,868809.0,31784.0,7.745,94,3,1.0,0.0,37400.0,37400.0,12358.018577959925
29550,2016,NonResidential,Large Office,605 Union Station,605 5th Ave S,WA,98104.0,DOWNTOWN,Office,20162015201420132012201020092008,1.0,11.0,268130.0,88.5,15298997.0,0.0,15258239.5,41079.0,108.55,16,1,1.0,0.0,268130.0,24375.455,12357.967468354205
29551,2016,NonResidential,Small- and Mid-Sized Office,625 Union Station,625 5th Ave. S,WA,98104.0,DOWNTOWN,Office,201720162015,1.0,11.0,68452.0,80.0,3726338.125,0.0,3726414.5,0.0,25.98,16,2,1.00001,-1e-05,68452.0,6222.909,12357.97920729549
29552,2016,NonResidential,Large Office,705 5th Avenue,705 5th Ave S,WA,98104.0,DOWNTOWN,Office,20162015201020092008,1.0,11.0,273185.0,88.5,14339351.5,0.0,14339639.5,0.0,99.965,16,1,1.0,0.0,273185.0,24835.0,12358.00902631005
29612,2016,NonResidential,K-12 School,Villa Academy - Main bldg.,5001 NE 50TH ST,WA,98105.0,NORTHEAST,K-12 School,,1.0,3.0,97500.0,97.0,3674895.0,0.0,900797.5,2774116.0,153.61,92,1,1.0,0.0,97500.0,32500.0,12351.117586792143
29788,2016,NonResidential,Small- and Mid-Sized Office,Queen Anne Square West (220),220 West Mercer Street,WA,98119.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,5.0,54015.0,70.0,3237624.25,0.0,3237696.0,0.0,22.57,34,1,0.09909,0.90091,54015.0,10803.0,12358.85385059359
32429,2016,NonResidential,Restaurant,First & Union,1411 1st Avenue,WA,98101.0,DOWNTOWN,Other - Restaurant/Bar,,1.0,13.0,42000.0,98.0,7783379.0,2436520.125,4345113.0,1001836.5,271.57000000000005,31,4,1.0,0.0,42000.0,3230.769,12358.25297831911
33289,2016,NonResidential,Large Office,Bay Vista Office Building,2827 2nd Ave,WA,98121.0,DOWNTOWN,Office,,0.5,24.0,119701.0,64.5,8630163.25,0.0,8630347.5,0.0,60.165,34,2,1.0,0.0,239402.0,4987.542,12358.618177172946
33408,2016,Nonresidential COS,Other,The Seattle Public Library - Lake City Branch,12501-28th Ave NE,WA,98125.0,NORTH,Library,,1.0,1.0,24697.0,,1293427.875,0.0,862573.5,430872.5,28.895,51,2,1.0,0.0,24697.0,24697.0,12350.15819696817
33527,2016,NonResidential,University,SCCC WOOD CONSTRUCTION,2310 S LANE ST,WA,98144.0,CENTRAL,College/University,,1.5,1.0,57468.0,,3238340.75,0.0,1979263.0,1259115.5,80.67,3,1,1.0,0.0,38312.0,57468.0,12356.198611385267
33548,2016,NonResidential,University,SCCC SCIENCE AND MATH,1814 HARVARD ST,WA,98122.0,EAST,College/University,,1.0,5.0,84000.0,,12250061.0,0.0,4577701.5,7672457.0,439.395,10,1,1.0,0.0,84000.0,16800.0,12356.55630885365
